Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile	Predicted relative KD
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6764-3p	1	121	127	-0.128	88	-0.128	91	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6764-5p	2	5580	5586	-0.020	50	-0.004	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6765-3p	3	2947	2954	-0.117	87	-0.022	71	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6766-3p	1	1608	1614	-0.010	28	-0.003	40	-3.1326
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6766-3p	3	1199	1206	-0.124	82	-0.035	70	-4.8203
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6768-5p	2	6113	6119	-0.046	72	-0.009	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6769a-5p	1	5336	5342	-0.010	16	-0.002	23	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6769a-5p	1	986	992	-0.080	68	-0.023	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6769b-5p	1	5336	5342	-0.010	18	-0.002	25	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6769b-5p	1	986	992	-0.043	49	-0.012	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6770-5p	1	3126	3132	-0.088	75	-0.017	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6771-3p	1	5164	5170	-0.010	42	-0.002	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6772-3p	3	2255	2262	-0.198	89	-0.055	69	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6773-3p	3	3600	3607	-0.030	53	-0.006	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6776-3p	1	665	671	-0.035	59	-0.010	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6778-3p	2	3367	3373	-0.020	32	-0.004	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6778-5p	2	3148	3154	-0.147	67	-0.028	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6780a-3p	1	438	444	-0.124	79	-0.035	65	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6780b-3p	1	366	372	-0.091	76	-0.026	60	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6780b-5p	1	2703	2709	-0.010	16	-0.002	24	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6783-3p	1	1065	1071	-0.010	24	-0.003	35	-3.6528
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6783-3p	2	6421	6427	-0.020	32	-0.004	37	-3.2041
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6783-5p	1	2147	2153	-0.132	77	-0.037	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6785-5p	2	6012	6018	-0.199	88	-0.037	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6787-3p	2	7022	7028	-0.094	85	-0.018	67	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6788-5p	2	3147	3153	-0.020	32	-0.004	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6791-5p	2	4146	4152	-0.036	44	-0.007	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6792-3p	1	3065	3071	-0.136	76	-0.026	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6792-5p	1	3055	3061	-0.021	56	-0.004	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6793-3p	1	268	274	-0.010	39	-0.003	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6793-3p	1	3259	3265	-0.010	39	-0.002	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6793-3p	1	5677	5683	-0.010	39	-0.002	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6794-3p	1	4578	4584	-0.010	24	-0.002	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6794-5p	2	4984	4990	-0.179	74	-0.034	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6795-3p	1	1278	1284	-0.182	89	-0.051	69	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6795-5p	3	1229	1236	-0.319	84	-0.086	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6796-3p	2	1780	1786	-0.020	47	-0.006	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6797-5p	1	4688	4694	-0.135	73	-0.026	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6797-5p	2	6011	6017	-0.168	80	-0.032	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6798-3p	1	3977	3983	-0.069	52	-0.013	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6799-3p	1	5709	5715	-0.010	28	-0.002	34	-4.0349
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6799-5p	2	4981	4987	-0.020	53	-0.004	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6800-3p	1	1312	1318	-0.010	39	-0.003	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6800-5p	1	2465	2471	-0.099	69	-0.028	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6800-5p	2	6375	6381	-0.050	45	-0.010	33	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6800-5p	2	6514	6520	-0.055	49	-0.011	34	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6802-3p	1	296	302	-0.010	27	-0.003	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6802-5p	1	2465	2471	-0.153	69	-0.043	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6803-5p	1	5314	5320	-0.033	36	-0.006	29	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6804-5p	1	6077	6083	-0.094	52	-0.018	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6805-3p	1	2722	2728	-0.010	29	-0.002	37	-4.3810
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6805-3p	3	3604	3611	-0.030	51	-0.006	44	-5.7407
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6805-3p	3	5617	5624	-0.030	51	-0.006	44	-4.3951
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6806-3p	1	1115	1121	-0.010	33	-0.003	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6807-3p	1	974	980	-0.010	49	-0.003	55	-2.9768
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6807-5p	2	401	407	-0.020	32	-0.006	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6807-5p	2	485	491	-0.028	69	-0.008	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6808-3p	1	431	437	-0.010	42	-0.003	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6809-3p	1	5015	5021	-0.010	32	-0.002	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6809-3p	2	1319	1325	-0.020	49	-0.006	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6809-5p	1	1337	1343	-0.068	57	-0.020	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6810-5p	1	2704	2710	-0.047	61	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6810-5p	3	76	83	-0.410	98	-0.410	99	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6811-3p	2	5123	5129	-0.020	31	-0.004	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6812-5p	2	5333	5339	-0.095	62	-0.018	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6812-5p	2	983	989	-0.134	70	-0.038	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6814-5p	1	1020	1026	-0.089	79	-0.025	67	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6814-5p	1	3513	3519	-0.010	30	-0.002	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6815-3p	1	371	377	-0.019	29	-0.005	32	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6817-3p	1	302	308	-0.054	63	-0.016	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6817-3p	1	5013	5019	-0.046	60	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6817-3p	1	934	940	-0.048	61	-0.014	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6817-5p	3	5613	5620	-0.030	54	-0.006	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6818-3p	3	7039	7046	-0.225	94	-0.042	73	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6818-3p	3	7231	7238	-0.144	87	-0.027	66	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6818-5p	1	29	35	-0.199	95	-0.199	96	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6819-5p	2	5333	5339	-0.072	56	-0.014	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6819-5p	2	983	989	-0.166	77	-0.047	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6820-3p	3	429	436	-0.150	84	-0.042	66	-5.9552
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6821-3p	2	6474	6480	-0.111	78	-0.021	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6822-3p	1	224	230	-0.165	83	-0.046	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6822-3p	3	2547	2554	-0.206	89	-0.057	63	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6822-5p	1	6903	6909	-0.091	85	-0.018	67	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6822-5p	1	723	729	-0.069	81	-0.020	68	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6823-3p	1	4785	4791	-0.010	22	-0.002	31	-4.3493
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6824-3p	1	121	127	-0.128	89	-0.128	92	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6824-5p	2	2147	2153	-0.107	59	-0.031	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6825-5p	2	4982	4988	-0.130	55	-0.025	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6826-3p	2	1278	1284	-0.092	67	-0.026	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6828-3p	2	2458	2464	-0.164	89	-0.046	74	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6828-3p	2	339	345	-0.062	69	-0.018	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6828-5p	2	2903	2909	-0.147	79	-0.028	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6829-5p	3	619	626	-0.270	94	-0.074	76	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6830-3p	1	1518	1524	-0.010	29	-0.003	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6830-3p	1	2173	2179	-0.010	29	-0.003	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6830-3p	1	7045	7051	-0.010	29	-0.002	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6830-3p	2	525	531	-0.063	76	-0.018	66	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6830-5p	2	1835	1841	-0.050	55	-0.014	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6830-5p	3	5751	5758	-0.061	62	-0.012	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6831-5p	1	842	848	-0.142	78	-0.040	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6832-3p	1	4901	4907	-0.053	65	-0.010	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6832-3p	3	443	450	-0.041	60	-0.012	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6832-5p	1	3440	3446	-0.061	37	-0.012	34	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6832-5p	2	5537	5543	-0.030	20	-0.006	27	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6833-3p	2	935	941	-0.020	61	-0.006	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6833-3p	3	5014	5021	-0.030	69	-0.006	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6833-5p	3	5051	5058	-0.030	50	-0.006	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6834-5p	1	6078	6084	-0.146	85	-0.028	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6835-3p	1	3136	3142	-0.010	55	-0.002	59	-3.2454
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6835-3p	2	1699	1705	-0.020	69	-0.006	65	-4.0504
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6836-5p	1	615	621	-0.010	27	-0.003	33	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6837-3p	1	298	304	-0.010	25	-0.003	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6838-3p	1	6437	6443	-0.100	74	-0.019	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6839-5p	2	677	683	-0.048	61	-0.014	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6844	2	1516	1522	-0.074	79	-0.021	69	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6844	2	434	440	-0.020	49	-0.006	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6844	2	7043	7049	-0.074	79	-0.014	61	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6845-3p	1	3427	3433	-0.092	73	-0.018	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6845-5p	1	683	689	-0.196	75	-0.055	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6846-5p	1	4818	4824	-0.102	51	-0.020	26	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6846-5p	1	5313	5319	-0.089	46	-0.017	24	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6847-3p	1	6537	6543	-0.010	25	-0.002	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6847-5p	3	5496	5503	-0.035	50	-0.007	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6848-5p	1	4818	4824	-0.102	49	-0.020	25	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6848-5p	1	5313	5319	-0.089	45	-0.017	23	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6849-5p	1	6312	6318	-0.126	90	-0.024	61	-2.2362
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6849-5p	2	5515	5521	-0.130	90	-0.025	62	-3.4720
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6852-5p	3	6420	6427	-0.177	90	-0.033	68	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6853-3p	2	4079	4085	-0.088	72	-0.017	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6854-5p	2	515	521	-0.020	40	-0.006	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6855-5p	2	3353	3359	-0.040	43	-0.008	32	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6856-3p	1	1757	1763	-0.012	31	-0.004	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6856-3p	2	5584	5590	-0.020	38	-0.004	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6856-5p	1	5536	5542	-0.067	73	-0.013	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6856-5p	2	4619	4625	-0.122	84	-0.023	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6856-5p	2	555	561	-0.074	75	-0.021	62	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6857-5p	1	2704	2710	-0.043	52	-0.008	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6857-5p	1	77	83	-0.153	87	-0.153	91	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6859-5p	1	1073	1079	-0.046	74	-0.013	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6859-5p	2	5567	5573	-0.020	40	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6861-3p	3	6475	6482	-0.288	92	-0.052	67	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6861-5p	2	5541	5547	-0.020	24	-0.004	30	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6864-5p	1	3179	3185	-0.033	49	-0.006	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6865-3p	1	295	301	-0.010	33	-0.003	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6866-5p	1	1074	1080	-0.045	50	-0.013	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6866-5p	1	65	71	-0.145	78	-0.145	86	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6866-5p	2	3438	3444	-0.105	72	-0.020	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	1	28	34	-0.166	67	-0.166	78	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	1	5320	5326	-0.010	11	-0.002	22	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	2	5329	5335	-0.020	16	-0.004	25	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	3	5321	5328	-0.030	22	-0.006	27	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	3	5323	5330	-0.030	22	-0.006	27	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	3	5325	5332	-0.030	22	-0.006	27	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6867-5p	3	5327	5334	-0.030	22	-0.006	27	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6868-3p	2	6453	6459	-0.124	84	-0.024	61	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6868-3p	2	6482	6488	-0.030	50	-0.006	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6868-5p	2	1062	1068	-0.157	83	-0.044	66	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6868-5p	2	290	296	-0.037	49	-0.011	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6870-5p	1	6418	6424	-0.105	47	-0.020	31	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6870-5p	2	4983	4989	-0.197	69	-0.037	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6871-3p	1	1292	1298	-0.040	56	-0.012	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6871-5p	1	2035	2041	-0.118	74	-0.034	60	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6871-5p	2	4610	4616	-0.088	68	-0.017	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6873-3p	2	302	308	-0.020	32	-0.006	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6873-3p	3	5013	5020	-0.036	51	-0.007	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6873-3p	3	934	941	-0.125	79	-0.035	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6873-5p	2	4617	4623	-0.118	75	-0.023	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6873-5p	2	5260	5266	-0.137	79	-0.026	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6873-5p	3	6015	6022	-0.141	79	-0.027	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6874-5p	1	5851	5857	-0.093	68	-0.018	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6875-3p	3	4153	4160	-0.030	62	-0.006	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6875-3p	3	4356	4363	-0.030	62	-0.006	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6876-5p	1	2905	2911	-0.010	42	-0.002	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6876-5p	1	633	639	-0.010	42	-0.003	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6876-5p	2	1085	1091	-0.110	83	-0.031	72	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6878-3p	2	3393	3399	-0.020	40	-0.004	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6878-3p	3	3369	3376	-0.030	48	-0.006	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6878-5p	1	3147	3153	-0.219	90	-0.041	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6879-3p	1	5186	5192	-0.010	19	-0.002	29	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6879-3p	3	3598	3605	-0.030	38	-0.006	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6881-3p	3	437	444	-0.100	78	-0.029	63	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6882-3p	2	1111	1117	-0.159	81	-0.045	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6882-5p	1	1345	1351	-0.010	37	-0.003	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6882-5p	1	1620	1626	-0.012	48	-0.004	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6882-5p	2	794	800	-0.160	90	-0.045	79	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6883-3p	1	2623	2629	-0.039	51	-0.011	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6883-5p	2	6012	6018	-0.178	86	-0.033	60	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6884-3p	1	3692	3698	-0.012	46	-0.002	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6885-3p	1	2258	2264	-0.010	32	-0.003	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6885-3p	1	3807	3813	-0.010	32	-0.002	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6885-3p	1	6934	6940	-0.010	32	-0.002	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6885-3p	3	3628	3635	-0.030	64	-0.006	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6885-5p	1	1230	1236	-0.181	63	-0.051	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6886-3p	1	3955	3961	-0.018	34	-0.004	32	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6887-3p	1	1278	1284	-0.039	44	-0.011	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6887-5p	3	1229	1236	-0.335	86	-0.090	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6888-5p	1	3203	3209	-0.018	40	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6888-5p	1	5001	5007	-0.035	60	-0.007	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6888-5p	1	838	844	-0.103	87	-0.029	68	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6888-5p	2	1771	1777	-0.031	57	-0.009	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6889-3p	2	3332	3338	-0.143	82	-0.027	63	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6890-3p	1	3562	3568	-0.010	43	-0.002	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6891-5p	1	1541	1547	-0.010	29	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6892-5p	1	1476	1482	-0.097	69	-0.028	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9606	hsa-miR-6894-3p	3	2213	2220	-0.164	89	-0.046	80	NULL
